reporting_month,purchase_order_id,purchase_order_line_id,shipment_id,supplier_id,supplier_name,supplier_tier,category,subcategory,country,region,currency,sku,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_status,line_status,ordered_quantity,received_quantity,rejected_quantity,returned_quantity,unit_of_measure,contract_unit_price,invoiced_unit_price,invoiced_quantity,invoice_number,invoice_date,invoice_due_date,payment_date,invoice_status,inspection_date,defect_code,issue_opened_at,first_supplier_response_at,issue_resolved_at,expedite_requested_flag,expedite_reason,contract_required_delivery_days,contract_min_order_quantity,required_compliance_documents,valid_compliance_documents,supplier_audit_date,supplier_audit_expiry_date,sustainability_certificate_status,payment_terms_days,account_manager,primary_contact_channel
2025-11,PO-2025-004559,PO-2025-004559-L04,SHP-202511-004559,SUP-070,Lumina Systems,Watchlist,MRO Supplies,Hand Tools,South Korea,East Asia,KRW,SKU-MRO-978,2025-11-23,2026-01-10,2025-12-25,2026-01-13,Delivered,Fully Received,42,42,0,0,SET,24588.65,24588.65,42,INV-202511-004559,2026-01-18,2026-04-18,,Pending,2026-01-14,,,,,Y,Late production release,32,28,COC|ROHS|REACH,,2023-08-20,2024-06-15,Expired,90,Parker Lee,EDI
2025-12,PO-2025-004560,PO-2025-004560-L01,SHP-202512-004560,SUP-027,Evercrest Materials,Preferred,Bearings,Ball Bearings,Poland,Central Europe,PLN,SKU-BRG-741,2025-12-30,2026-01-23,2026-01-19,2026-01-14,Delivered,Fully Received,216,216,0,0,EA,74.39,74.39,216,INV-202512-004560,2026-01-15,2026-03-16,2026-03-09,Paid,2026-01-16,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-004560,PO-2025-004560-L02,SHP-202512-004560,SUP-027,Evercrest Materials,Preferred,Bearings,Ball Bearings,Poland,Central Europe,PLN,SKU-BRG-754,2025-12-30,2026-01-23,2026-01-19,2026-01-14,Delivered,Fully Received,241,241,0,0,EA,93.63,99.25,242,INV-202512-004560,2026-01-15,2026-03-16,2026-03-09,Paid,2026-01-17,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-004560,PO-2025-004560-L03,SHP-202512-004560,SUP-027,Evercrest Materials,Preferred,Packaging,Protective Foam,Poland,Central Europe,PLN,SKU-PKG-767,2025-12-30,2026-01-23,2026-01-19,2026-01-14,Delivered,Fully Received,24,24,0,0,M,12.21,12.21,24,INV-202512-004560,2026-01-15,2026-03-16,2026-03-09,Paid,2026-01-15,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2025-12,PO-2025-004560,PO-2025-004560-L04,SHP-202512-004560,SUP-027,Evercrest Materials,Preferred,Bearings,Roller Bearings,Poland,Central Europe,PLN,SKU-BRG-780,2025-12-30,2026-01-23,2026-01-19,2026-01-14,Delivered,Fully Received,225,225,0,0,EA,79.38,79.38,225,INV-202512-004560,2026-01-15,2026-03-16,2026-03-09,Paid,2026-01-16,,,,,N,,17,49,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-05-15,2025-09-11,Certified,60,Drew Patel,Phone
2024-01,PO-2024-004561,PO-2024-004561-L01,SHP-202401-004561,SUP-056,Juniper Industries,Watchlist,Office Consumables,Stationery,Canada,North America,CAD,SKU-OFF-903,2024-01-27,2024-02-18,2024-02-14,,Open,Open,50,0,0,0,PACK,7.71,,,,,,,,,,,,,Y,Late production release,12,22,ISO9001|COC|REACH,,2023-11-22,2024-09-17,Not Certified,90,Avery Singh,Email
2024-01,PO-2024-004561,PO-2024-004561-L02,SHP-202401-004561,SUP-056,Juniper Industries,Watchlist,Packaging,Corrugated Cartons,Canada,North America,CAD,SKU-PKG-916,2024-01-27,2024-02-18,2024-02-14,,Open,Open,56,0,0,0,BOX,4.49,,,,,,,,,,,,,Y,Late production release,12,22,ISO9001|COC|REACH,,2023-11-22,2024-09-17,Not Certified,90,Avery Singh,Email
2024-02,PO-2024-004562,PO-2024-004562-L01,SHP-202402-004562,SUP-013,Cinderline Components,Strategic,Packaging,Protective Foam,Malaysia,Southeast Asia,MYR,SKU-PKG-705,2024-02-10,2024-03-16,2024-03-03,2024-02-29,Partially Delivered,Partially Received,66,19,0,0,M,12.00,12.00,19,INV-202402-004562,2024-03-03,2024-05-02,2024-05-14,Paid,2024-03-01,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-02,PO-2024-004562,PO-2024-004562-L02,SHP-202402-004562,SUP-013,Cinderline Components,Strategic,Electronics,Control Modules,Malaysia,Southeast Asia,MYR,SKU-ELC-718,2024-02-10,2024-03-16,2024-03-03,2024-02-29,Partially Delivered,Partially Received,193,96,0,0,EA,82.24,82.24,96,INV-202402-004562,2024-03-03,2024-05-02,2024-05-14,Paid,2024-03-02,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-02,PO-2024-004562,PO-2024-004562-L03,SHP-202402-004562,SUP-013,Cinderline Components,Strategic,Electronics,Sensors,Malaysia,Southeast Asia,MYR,SKU-ELC-731,2024-02-10,2024-03-16,2024-03-03,2024-02-29,Partially Delivered,Partially Received,17,12,0,0,EA,83.15,83.15,12,INV-202402-004562,2024-03-03,2024-05-02,2024-05-14,Paid,2024-03-03,,,,,N,,22,43,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-08-17,2026-08-16,Certified,60,Alex Morgan,Portal
2024-03,PO-2024-004563,PO-2024-004563-L01,SHP-202403-004563,SUP-042,Greenward Works,Standard,MRO Supplies,Filters,Germany,Western Europe,EUR,SKU-MRO-867,2024-03-13,2024-04-15,2024-04-02,2024-03-28,Delivered,Fully Received,56,56,0,0,EA,18.27,18.27,56,INV-202403-004563,2024-04-01,2024-06-30,2024-06-22,Paid,2024-03-30,,,,,Y,Late production release,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-004563,PO-2024-004563-L02,SHP-202403-004563,SUP-042,Greenward Works,Standard,Machined Parts,Brackets,Germany,Western Europe,EUR,SKU-MCH-880,2024-03-13,2024-04-15,2024-04-02,2024-03-28,Delivered,Fully Received,21,21,0,0,EA,35.18,35.18,21,INV-202403-004563,2024-04-01,2024-06-30,2024-06-22,Paid,2024-03-31,,,,,Y,Late production release,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-004563,PO-2024-004563-L03,SHP-202403-004563,SUP-042,Greenward Works,Standard,Industrial Chemicals,Lubricants,Germany,Western Europe,EUR,SKU-CHM-893,2024-03-13,2024-04-15,2024-04-02,2024-03-28,Delivered,Fully Received,100,100,0,0,L,31.53,31.53,100,INV-202403-004563,2024-04-01,2024-06-30,2024-06-22,Paid,2024-03-29,,,,,Y,Late production release,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-03,PO-2024-004563,PO-2024-004563-L04,SHP-202403-004563,SUP-042,Greenward Works,Standard,Industrial Chemicals,Lubricants,Germany,Western Europe,EUR,SKU-CHM-906,2024-03-13,2024-04-15,2024-04-02,2024-03-28,Delivered,Fully Received,33,33,4,0,L,23.67,23.67,33,INV-202403-004563,2024-04-01,2024-06-30,2024-06-22,Paid,2024-03-30,PROCESS_DEVIATION,2024-03-30T12:00:00Z,2024-04-01T00:00:00Z,,Y,Late production release,17,16,COC|REACH|SA8000,COC|REACH,2023-03-01,2024-09-01,Expired,90,Riley Chen,Phone
2024-04,PO-2024-004564,PO-2024-004564-L01,SHP-202404-004564,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Labels,Australia,Oceania,AUD,SKU-LOG-030,2024-04-25,2024-05-14,2024-05-13,2024-06-12,Partially Delivered,Partially Received,192,54,0,0,BOX,12.80,12.80,54,INV-202404-004564,2024-06-17,2024-07-17,,Overdue,2024-06-15,,,,,Y,Late production release,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-004564,PO-2024-004564-L02,SHP-202404-004564,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Labels,Australia,Oceania,AUD,SKU-LOG-043,2024-04-25,2024-05-14,2024-05-13,2024-06-12,Partially Delivered,Partially Received,34,18,0,0,BOX,10.10,10.50,19,INV-202404-004564,2024-06-17,2024-07-17,,Overdue,2024-06-13,,,,,Y,Late production release,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-004564,PO-2024-004564-L03,SHP-202404-004564,SUP-071,Lumina Manufacturing,Watchlist,Logistics Materials,Pallets,Australia,Oceania,AUD,SKU-LOG-056,2024-04-25,2024-05-14,2024-05-13,2024-06-12,Partially Delivered,Partially Received,22,9,0,0,EA,9.48,9.48,9,INV-202404-004564,2024-06-17,2024-07-17,,Overdue,2024-06-14,,,,,Y,Late production release,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-004564,PO-2024-004564-L04,SHP-202404-004564,SUP-071,Lumina Manufacturing,Watchlist,Packaging,Protective Foam,Australia,Oceania,AUD,SKU-PKG-069,2024-04-25,2024-05-14,2024-05-13,2024-06-12,Partially Delivered,Partially Received,12,5,1,0,M,5.45,5.45,5,INV-202404-004564,2024-06-17,2024-07-17,,Overdue,2024-06-15,PROCESS_DEVIATION,2024-06-15T13:00:00Z,2024-06-16T13:00:00Z,,Y,Late production release,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-04,PO-2024-004564,PO-2024-004564-L05,SHP-202404-004564,SUP-071,Lumina Manufacturing,Watchlist,Bearings,Roller Bearings,Australia,Oceania,AUD,SKU-BRG-082,2024-04-25,2024-05-14,2024-05-13,2024-06-12,Partially Delivered,Partially Received,169,108,0,23,EA,30.48,30.48,108,INV-202404-004564,2024-06-17,2024-07-17,,Overdue,2024-06-13,DOCUMENTATION,2024-06-13T14:00:00Z,2024-06-16T02:00:00Z,,Y,Late production release,12,35,ISO9001|ISO14001|SA8000,ISO9001,2023-09-08,2024-07-04,Not Certified,30,Reese Martin,Email
2024-05,PO-2024-004565,PO-2024-004565-L01,SHP-202405-004565,SUP-028,Evercrest Systems,Preferred,Bearings,Roller Bearings,Czech Republic,Central Europe,CZK,SKU-BRG-831,2024-05-30,2024-07-01,2024-06-21,2024-06-20,Delivered,Fully Received,12,12,0,0,EA,473.28,473.28,12,INV-202405-004565,2024-06-21,2024-09-19,,Disputed,2024-06-21,,,,,N,,22,10,COC|ROHS|REACH,COC|ROHS|REACH,2023-06-03,2025-09-30,Certified,90,Jordan Kim,Portal
2024-05,PO-2024-004565,PO-2024-004565-L02,SHP-202405-004565,SUP-028,Evercrest Systems,Preferred,Hydraulics,Valves,Czech Republic,Central Europe,CZK,SKU-HYD-844,2024-05-30,2024-07-01,2024-06-21,2024-06-20,Delivered,Fully Received,48,48,0,0,EA,886.25,886.25,48,INV-202405-004565,2024-06-21,2024-09-19,,Disputed,2024-06-22,,,,,N,,22,10,COC|ROHS|REACH,COC|ROHS|REACH,2023-06-03,2025-09-30,Certified,90,Jordan Kim,Portal
2024-05,PO-2024-004565,PO-2024-004565-L03,SHP-202405-004565,SUP-028,Evercrest Systems,Preferred,Hydraulics,Hoses,Czech Republic,Central Europe,CZK,SKU-HYD-857,2024-05-30,2024-07-01,2024-06-21,2024-06-20,Delivered,Fully Received,48,48,0,0,EA,1156.32,1156.32,48,INV-202405-004565,2024-06-21,2024-09-19,,Disputed,2024-06-23,,,,,N,,22,10,COC|ROHS|REACH,COC|ROHS|REACH,2023-06-03,2025-09-30,Certified,90,Jordan Kim,Portal
2024-05,PO-2024-004565,PO-2024-004565-L04,SHP-202405-004565,SUP-028,Evercrest Systems,Preferred,Hydraulics,Hoses,Czech Republic,Central Europe,CZK,SKU-HYD-870,2024-05-30,2024-07-01,2024-06-21,2024-06-20,Delivered,Fully Received,53,53,0,0,EA,1224.33,1224.33,53,INV-202405-004565,2024-06-21,2024-09-19,,Disputed,2024-06-21,,,,,N,,22,10,COC|ROHS|REACH,COC|ROHS|REACH,2023-06-03,2025-09-30,Certified,90,Jordan Kim,Portal
2024-06,PO-2024-004566,PO-2024-004566-L01,SHP-202406-004566,SUP-057,Juniper Materials,Watchlist,Bearings,Roller Bearings,Mexico,Latin America,MXN,SKU-BRG-993,2024-06-09,2024-07-09,2024-06-29,2024-06-30,Partially Delivered,Partially Received,81,26,0,0,EA,411.20,411.20,26,INV-202406-004566,2024-07-02,2024-08-01,2024-07-30,Paid,2024-07-02,,,,,N,,17,29,ISO9001|COC|ISO14001,ISO9001,2023-12-11,2024-10-06,Not Certified,30,Quinn Foster,Phone
2024-06,PO-2024-004566,PO-2024-004566-L02,SHP-202406-004566,SUP-057,Juniper Materials,Watchlist,Bearings,Ball Bearings,Mexico,Latin America,MXN,SKU-BRG-007,2024-06-09,2024-07-09,2024-06-29,2024-06-30,Partially Delivered,Partially Received,26,18,0,0,EA,364.77,364.77,18,INV-202406-004566,2024-07-02,2024-08-01,2024-07-30,Paid,2024-07-03,,,,,N,,17,29,ISO9001|COC|ISO14001,ISO9001,2023-12-11,2024-10-06,Not Certified,30,Quinn Foster,Phone
2024-06,PO-2024-004566,PO-2024-004566-L03,SHP-202406-004566,SUP-057,Juniper Materials,Watchlist,Bearings,Ball Bearings,Mexico,Latin America,MXN,SKU-BRG-020,2024-06-09,2024-07-09,2024-06-29,2024-06-30,Partially Delivered,Partially Received,39,12,0,0,EA,360.32,360.32,12,INV-202406-004566,2024-07-02,2024-08-01,2024-07-30,Paid,2024-07-01,,,,,N,,17,29,ISO9001|COC|ISO14001,ISO9001,2023-12-11,2024-10-06,Not Certified,30,Quinn Foster,Phone
2024-06,PO-2024-004566,PO-2024-004566-L04,SHP-202406-004566,SUP-057,Juniper Materials,Watchlist,Hydraulics,Valves,Mexico,Latin America,MXN,SKU-HYD-033,2024-06-09,2024-07-09,2024-06-29,2024-06-30,Partially Delivered,Partially Received,38,12,0,0,EA,910.68,910.68,12,INV-202406-004566,2024-07-02,2024-08-01,2024-07-30,Paid,2024-07-02,,,,,N,,17,29,ISO9001|COC|ISO14001,ISO9001,2023-12-11,2024-10-06,Not Certified,30,Quinn Foster,Phone
2024-07,PO-2024-004567,PO-2024-004567-L01,SHP-202407-004567,SUP-014,Cinderline Industries,Strategic,Fasteners,Nuts,Singapore,Southeast Asia,SGD,SKU-FST-795,2024-07-16,2024-08-28,2024-08-18,2024-08-14,Delivered,Fully Received,105,105,0,0,EA,6.70,6.70,105,INV-202407-004567,2024-08-17,2024-11-15,2024-12-05,Paid,2024-08-17,,,,,N,,27,50,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-09-05,2026-09-04,Certified,90,Casey Rivera,Account Portal
2024-07,PO-2024-004567,PO-2024-004567-L02,SHP-202407-004567,SUP-014,Cinderline Industries,Strategic,Fasteners,Bolts,Singapore,Southeast Asia,SGD,SKU-FST-808,2024-07-16,2024-08-28,2024-08-18,2024-08-14,Delivered,Fully Received,194,194,0,0,EA,5.56,5.56,194,INV-202407-004567,2024-08-17,2024-11-15,2024-12-05,Paid,2024-08-15,,,,,N,,27,50,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-09-05,2026-09-04,Certified,90,Casey Rivera,Account Portal
2024-07,PO-2024-004567,PO-2024-004567-L03,SHP-202407-004567,SUP-014,Cinderline Industries,Strategic,Fasteners,Bolts,Singapore,Southeast Asia,SGD,SKU-FST-821,2024-07-16,2024-08-28,2024-08-18,2024-08-14,Delivered,Fully Received,111,111,0,0,EA,6.90,6.90,111,INV-202407-004567,2024-08-17,2024-11-15,2024-12-05,Paid,2024-08-16,,,,,N,,27,50,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-09-05,2026-09-04,Certified,90,Casey Rivera,Account Portal
2024-07,PO-2024-004567,PO-2024-004567-L04,SHP-202407-004567,SUP-014,Cinderline Industries,Strategic,Electrical,Cables,Singapore,Southeast Asia,SGD,SKU-ELE-834,2024-07-16,2024-08-28,2024-08-18,2024-08-14,Delivered,Fully Received,34,34,0,0,M,18.76,17.26,31,INV-202407-004567,2024-08-17,2024-11-15,2024-12-05,Paid,2024-08-17,,,,,N,,27,50,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-09-05,2026-09-04,Certified,90,Casey Rivera,Account Portal
2024-08,PO-2024-004568,PO-2024-004568-L01,SHP-202408-004568,SUP-043,Heliox Components,Standard,Machined Parts,Shafts,Netherlands,Western Europe,EUR,SKU-MCH-957,2024-08-13,2024-09-11,2024-09-04,2024-09-14,Delivered,Fully Received,17,17,0,0,EA,29.06,29.06,17,INV-202408-004568,2024-09-18,2024-10-18,,Pending,2024-09-15,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-08,PO-2024-004568,PO-2024-004568-L02,SHP-202408-004568,SUP-043,Heliox Components,Standard,Machined Parts,Shafts,Netherlands,Western Europe,EUR,SKU-MCH-970,2024-08-13,2024-09-11,2024-09-04,2024-09-14,Delivered,Fully Received,159,159,0,0,EA,28.79,28.79,159,INV-202408-004568,2024-09-18,2024-10-18,,Pending,2024-09-16,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-08,PO-2024-004568,PO-2024-004568-L03,SHP-202408-004568,SUP-043,Heliox Components,Standard,Machined Parts,Brackets,Netherlands,Western Europe,EUR,SKU-MCH-983,2024-08-13,2024-09-11,2024-09-04,2024-09-14,Delivered,Fully Received,169,169,0,0,EA,37.00,37.00,169,INV-202408-004568,2024-09-18,2024-10-18,,Pending,2024-09-17,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-08,PO-2024-004568,PO-2024-004568-L04,SHP-202408-004568,SUP-043,Heliox Components,Standard,Bearings,Roller Bearings,Netherlands,Western Europe,EUR,SKU-BRG-996,2024-08-13,2024-09-11,2024-09-04,2024-09-14,Delivered,Fully Received,160,160,0,0,EA,21.62,21.62,160,INV-202408-004568,2024-09-18,2024-10-18,,Pending,2024-09-15,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-09,PO-2024-004569,PO-2024-004569-L01,SHP-202409-004569,SUP-072,Lumina Works,Watchlist,Office Consumables,Stationery,Italy,Southern Europe,EUR,SKU-OFF-120,2024-09-27,2024-10-24,2024-10-17,2024-11-12,Partially Delivered,Partially Received,92,38,0,0,PACK,5.23,4.97,40,INV-202409-004569,2024-11-17,2025-01-01,2025-01-01,Paid,2024-11-14,,,,,Y,Carrier capacity,17,42,COC|REACH|SA8000,,2023-09-27,2024-07-23,Not Certified,45,Cameron Diaz,Phone
2024-09,PO-2024-004569,PO-2024-004569-L02,SHP-202409-004569,SUP-072,Lumina Works,Watchlist,MRO Supplies,Hand Tools,Italy,Southern Europe,EUR,SKU-MRO-133,2024-09-27,2024-10-24,2024-10-17,2024-11-12,Partially Delivered,Partially Received,197,115,0,0,SET,13.83,13.83,115,INV-202409-004569,2024-11-17,2025-01-01,2025-01-01,Paid,2024-11-15,,,,,Y,Carrier capacity,17,42,COC|REACH|SA8000,,2023-09-27,2024-07-23,Not Certified,45,Cameron Diaz,Phone
2024-10,PO-2024-004570,PO-2024-004570-L01,SHP-202410-004570,SUP-029,Evercrest Manufacturing,Preferred,Safety Equipment,Eye Protection,India,South Asia,INR,SKU-SFT-921,2024-10-30,2024-12-09,2024-12-02,2024-12-21,Delivered,Fully Received,1,1,0,0,EA,1223.14,1223.14,1,INV-202410-004570,2024-12-22,2025-01-21,,Overdue,2024-12-24,,,,,Y,Material shortage,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-10,PO-2024-004570,PO-2024-004570-L02,SHP-202410-004570,SUP-029,Evercrest Manufacturing,Preferred,Safety Equipment,Eye Protection,India,South Asia,INR,SKU-SFT-934,2024-10-30,2024-12-09,2024-12-02,2024-12-21,Delivered,Fully Received,35,35,0,0,EA,1382.46,1382.46,35,INV-202410-004570,2024-12-22,2025-01-21,,Overdue,2024-12-22,,,,,Y,Material shortage,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-10,PO-2024-004570,PO-2024-004570-L03,SHP-202410-004570,SUP-029,Evercrest Manufacturing,Preferred,Safety Equipment,Gloves,India,South Asia,INR,SKU-SFT-947,2024-10-30,2024-12-09,2024-12-02,2024-12-21,Delivered,Fully Received,46,46,0,0,PAIR,1359.44,1359.44,46,INV-202410-004570,2024-12-22,2025-01-21,,Overdue,2024-12-23,,,,,Y,Material shortage,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-11,PO-2024-004571,PO-2024-004571-L01,SHP-202411-004571,SUP-058,Juniper Systems,Watchlist,Office Consumables,Stationery,Brazil,Latin America,BRL,SKU-OFF-084,2024-11-11,2024-12-19,2024-12-03,2024-12-02,Partially Delivered,Partially Received,55,30,0,0,PACK,27.72,27.72,30,INV-202411-004571,2024-12-04,2025-01-18,,Overdue,2024-12-03,,,,,Y,Carrier capacity,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-004571,PO-2024-004571-L02,SHP-202411-004571,SUP-058,Juniper Systems,Watchlist,Electronics,Sensors,Brazil,Latin America,BRL,SKU-ELC-097,2024-11-11,2024-12-19,2024-12-03,2024-12-02,Partially Delivered,Partially Received,197,72,0,0,EA,78.46,78.46,72,INV-202411-004571,2024-12-04,2025-01-18,,Overdue,2024-12-04,,,,,Y,Carrier capacity,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-004571,PO-2024-004571-L03,SHP-202411-004571,SUP-058,Juniper Systems,Watchlist,Packaging,Protective Foam,Brazil,Latin America,BRL,SKU-PKG-110,2024-11-11,2024-12-19,2024-12-03,2024-12-02,Partially Delivered,Partially Received,22,13,0,0,M,13.46,13.46,13,INV-202411-004571,2024-12-04,2025-01-18,,Overdue,2024-12-05,,,,,Y,Carrier capacity,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-004571,PO-2024-004571-L04,SHP-202411-004571,SUP-058,Juniper Systems,Watchlist,Industrial Chemicals,Lubricants,Brazil,Latin America,BRL,SKU-CHM-123,2024-11-11,2024-12-19,2024-12-03,2024-12-02,Partially Delivered,Partially Received,135,38,0,5,L,169.72,169.72,38,INV-202411-004571,2024-12-04,2025-01-18,,Overdue,2024-12-03,,,,,Y,Carrier capacity,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-12,PO-2024-004572,PO-2024-004572-L01,SHP-202412-004572,SUP-015,Cinderline Materials,Strategic,Electronics,Sensors,Japan,East Asia,JPY,SKU-ELC-885,2024-12-16,2025-01-24,2025-01-20,2025-01-17,Delivered,Fully Received,14,14,0,0,EA,2525.30,2525.30,14,INV-202412-004572,2025-01-20,2025-02-19,2025-02-20,Paid,2025-01-19,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-004572,PO-2024-004572-L02,SHP-202412-004572,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-898,2024-12-16,2025-01-24,2025-01-20,2025-01-17,Delivered,Fully Received,66,66,0,0,BOX,523.99,523.99,66,INV-202412-004572,2025-01-20,2025-02-19,2025-02-20,Paid,2025-01-20,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-004572,PO-2024-004572-L03,SHP-202412-004572,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-911,2024-12-16,2025-01-24,2025-01-20,2025-01-17,Delivered,Fully Received,13,13,0,0,BOX,397.91,397.91,13,INV-202412-004572,2025-01-20,2025-02-19,2025-02-20,Paid,2025-01-18,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-004572,PO-2024-004572-L04,SHP-202412-004572,SUP-015,Cinderline Materials,Strategic,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-924,2024-12-16,2025-01-24,2025-01-20,2025-01-17,Delivered,Fully Received,4,4,0,0,M,445.24,445.24,4,INV-202412-004572,2025-01-20,2025-02-19,2025-02-20,Paid,2025-01-19,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-004572,PO-2024-004572-L05,SHP-202412-004572,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-937,2024-12-16,2025-01-24,2025-01-20,2025-01-17,Delivered,Fully Received,13,13,0,0,BOX,395.08,395.08,13,INV-202412-004572,2025-01-20,2025-02-19,2025-02-20,Paid,2025-01-20,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2025-01,PO-2025-004573,PO-2025-004573-L01,SHP-202501-004573,SUP-044,Heliox Industries,Standard,Office Consumables,Stationery,Sweden,Northern Europe,SEK,SKU-OFF-048,2025-01-13,2025-02-19,2025-02-15,,Open,Open,240,0,0,0,PACK,58.03,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-004573,PO-2025-004573-L02,SHP-202501-004573,SUP-044,Heliox Industries,Standard,Office Consumables,Printer Supplies,Sweden,Northern Europe,SEK,SKU-OFF-061,2025-01-13,2025-02-19,2025-02-15,,Open,Open,59,0,0,0,BOX,46.80,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-004573,PO-2025-004573-L03,SHP-202501-004573,SUP-044,Heliox Industries,Standard,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-074,2025-01-13,2025-02-19,2025-02-15,,Open,Open,223,0,0,0,EA,127.63,,,,,,,,,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
